areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E92000001,England,nation,2021-04-14,55_59,4075817.0,421002.0,16701.0,3477384.0,1880.0,421002.0,16701.0,85.3,10.3,10.3
E92000001,England,nation,2021-04-14,60_64,3449874.0,352453.0,17350.0,3035856.0,1087.0,352453.0,17350.0,88.0,10.2,10.2
E92000001,England,nation,2021-04-14,65_69,2890250.0,322067.0,30030.0,2630603.0,653.0,322067.0,30030.0,91.0,11.1,11.1
E92000001,England,nation,2021-04-14,70_74,2872277.0,741116.0,62412.0,2692762.0,411.0,741116.0,62412.0,93.8,25.8,25.8
E92000001,England,nation,2021-04-14,75_79,2078271.0,1124191.0,59735.0,1972370.0,283.0,1124191.0,59735.0,94.9,54.1,54.1
E92000001,England,nation,2021-04-14,80_84,1438100.0,1144802.0,17623.0,1367196.0,193.0,1144802.0,17623.0,95.1,79.6,79.6
E92000001,England,nation,2021-04-14,85_89,869600.0,684990.0,10097.0,826771.0,150.0,684990.0,10097.0,95.1,78.8,78.8
E92000001,England,nation,2021-04-14,90+,487806.0,359159.0,6887.0,455918.0,87.0,359159.0,6887.0,93.5,73.6,73.6
E92000001,England,nation,2021-04-13,18_24,5229280.0,174052.0,7066.0,793094.0,867.0,174052.0,7066.0,15.2,3.3,3.3
E92000001,England,nation,2021-04-13,25_29,4437652.0,216193.0,7110.0,829812.0,966.0,216193.0,7110.0,18.7,4.9,4.9
E92000001,England,nation,2021-04-13,30_34,4744796.0,246160.0,8148.0,1013929.0,2769.0,246160.0,8148.0,21.4,5.2,5.2
E92000001,England,nation,2021-04-13,35_39,4552381.0,254923.0,8560.0,1151692.0,3560.0,254923.0,8560.0,25.3,5.6,5.6
E92000001,England,nation,2021-04-13,40_44,4121288.0,278183.0,9222.0,1400771.0,6720.0,278183.0,9222.0,34.0,6.8,6.8
E92000001,England,nation,2021-04-13,45_49,3996824.0,320852.0,10802.0,1825726.0,13038.0,320852.0,10802.0,45.7,8.0,8.0
E92000001,England,nation,2021-04-13,50_54,4224084.0,384520.0,13485.0,3462929.0,2867.0,384520.0,13485.0,82.0,9.1,9.1
E92000001,England,nation,2021-04-13,55_59,4075817.0,404301.0,14932.0,3475504.0,1826.0,404301.0,14932.0,85.3,9.9,9.9
E92000001,England,nation,2021-04-13,60_64,3449874.0,335103.0,13670.0,3034769.0,1024.0,335103.0,13670.0,88.0,9.7,9.7
E92000001,England,nation,2021-04-13,65_69,2890250.0,292037.0,19509.0,2629950.0,547.0,292037.0,19509.0,91.0,10.1,10.1
E92000001,England,nation,2021-04-13,70_74,2872277.0,678704.0,43485.0,2692351.0,327.0,678704.0,43485.0,93.7,23.6,23.6
E92000001,England,nation,2021-04-13,75_79,2078271.0,1064456.0,44522.0,1972087.0,248.0,1064456.0,44522.0,94.9,51.2,51.2
E92000001,England,nation,2021-04-13,80_84,1438100.0,1127179.0,16085.0,1367003.0,143.0,1127179.0,16085.0,95.1,78.4,78.4
E92000001,England,nation,2021-04-13,85_89,869600.0,674893.0,9489.0,826621.0,118.0,674893.0,9489.0,95.1,77.6,77.6
E92000001,England,nation,2021-04-13,90+,487806.0,352272.0,6449.0,455831.0,81.0,352272.0,6449.0,93.5,72.2,72.2
E92000001,England,nation,2021-04-12,18_24,5229280.0,166986.0,5894.0,792227.0,901.0,166986.0,5894.0,15.2,3.2,3.2
E92000001,England,nation,2021-04-12,25_29,4437652.0,209083.0,6068.0,828846.0,985.0,209083.0,6068.0,18.7,4.7,4.7
E92000001,England,nation,2021-04-12,30_34,4744796.0,238012.0,6624.0,1011160.0,2318.0,238012.0,6624.0,21.3,5.0,5.0
E92000001,England,nation,2021-04-12,35_39,4552381.0,246363.0,7018.0,1148132.0,2442.0,246363.0,7018.0,25.2,5.4,5.4
E92000001,England,nation,2021-04-12,40_44,4121288.0,268961.0,7493.0,1394051.0,4298.0,268961.0,7493.0,33.8,6.5,6.5
E92000001,England,nation,2021-04-12,45_49,3996824.0,310050.0,8659.0,1812688.0,4820.0,310050.0,8659.0,45.4,7.8,7.8
E92000001,England,nation,2021-04-12,50_54,4224084.0,371035.0,10417.0,3460062.0,2828.0,371035.0,10417.0,81.9,8.8,8.8
E92000001,England,nation,2021-04-12,55_59,4075817.0,389369.0,11244.0,3473678.0,1780.0,389369.0,11244.0,85.2,9.6,9.6
E92000001,England,nation,2021-04-12,60_64,3449874.0,321433.0,9443.0,3033745.0,892.0,321433.0,9443.0,87.9,9.3,9.3
E92000001,England,nation,2021-04-12,65_69,2890250.0,272528.0,10601.0,2629403.0,472.0,272528.0,10601.0,91.0,9.4,9.4
E92000001,England,nation,2021-04-12,70_74,2872277.0,635219.0,23787.0,2692024.0,297.0,635219.0,23787.0,93.7,22.1,22.1
E92000001,England,nation,2021-04-12,75_79,2078271.0,1019934.0,33926.0,1971839.0,182.0,1019934.0,33926.0,94.9,49.1,49.1
E92000001,England,nation,2021-04-12,80_84,1438100.0,1111094.0,12764.0,1366860.0,132.0,1111094.0,12764.0,95.0,77.3,77.3
E92000001,England,nation,2021-04-12,85_89,869600.0,665404.0,7594.0,826503.0,80.0,665404.0,7594.0,95.0,76.5,76.5
E92000001,England,nation,2021-04-12,90+,487806.0,345823.0,5254.0,455750.0,61.0,345823.0,5254.0,93.4,70.9,70.9
E92000001,England,nation,2021-04-11,18_24,5229280.0,161092.0,4315.0,791326.0,1217.0,161092.0,4315.0,15.1,3.1,3.1
E92000001,England,nation,2021-04-11,25_29,4437652.0,203015.0,4335.0,827861.0,1123.0,203015.0,4335.0,18.7,4.6,4.6
E92000001,England,nation,2021-04-11,30_34,4744796.0,231388.0,4766.0,1008842.0,3176.0,231388.0,4766.0,21.3,4.9,4.9
E92000001,England,nation,2021-04-11,35_39,4552381.0,239345.0,5158.0,1145690.0,4545.0,239345.0,5158.0,25.2,5.3,5.3
E92000001,England,nation,2021-04-11,40_44,4121288.0,261468.0,5652.0,1389753.0,7475.0,261468.0,5652.0,33.7,6.3,6.3
E92000001,England,nation,2021-04-11,45_49,3996824.0,301391.0,6350.0,1807868.0,8676.0,301391.0,6350.0,45.2,7.5,7.5
E92000001,England,nation,2021-04-11,50_54,4224084.0,360618.0,8086.0,3457234.0,4071.0,360618.0,8086.0,81.8,8.5,8.5
E92000001,England,nation,2021-04-11,55_59,4075817.0,378125.0,8657.0,3471898.0,2119.0,378125.0,8657.0,85.2,9.3,9.3
E92000001,England,nation,2021-04-11,60_64,3449874.0,311990.0,8372.0,3032853.0,1084.0,311990.0,8372.0,87.9,9.0,9.0
E92000001,England,nation,2021-04-11,65_69,2890250.0,261927.0,11029.0,2628931.0,429.0,261927.0,11029.0,91.0,9.1,9.1
E92000001,England,nation,2021-04-11,70_74,2872277.0,611432.0,27823.0,2691727.0,232.0,611432.0,27823.0,93.7,21.3,21.3
E92000001,England,nation,2021-04-11,75_79,2078271.0,986008.0,36424.0,1971657.0,158.0,986008.0,36424.0,94.9,47.4,47.4
E92000001,England,nation,2021-04-11,80_84,1438100.0,1098330.0,14470.0,1366728.0,91.0,1098330.0,14470.0,95.0,76.4,76.4
E92000001,England,nation,2021-04-11,85_89,869600.0,657810.0,8002.0,826423.0,49.0,657810.0,8002.0,95.0,75.7,75.7
E92000001,England,nation,2021-04-11,90+,487806.0,340569.0,3598.0,455689.0,30.0,340569.0,3598.0,93.4,69.8,69.8
E92000001,England,nation,2021-04-10,18_24,5229280.0,156777.0,8327.0,790109.0,2546.0,156777.0,8327.0,15.1,3.0,3.0
E92000001,England,nation,2021-04-10,25_29,4437652.0,198680.0,8286.0,826738.0,2379.0,198680.0,8286.0,18.6,4.5,4.5
E92000001,England,nation,2021-04-10,30_34,4744796.0,226622.0,9551.0,1005666.0,6478.0,226622.0,9551.0,21.2,4.8,4.8
E92000001,England,nation,2021-04-10,35_39,4552381.0,234187.0,10082.0,1141145.0,8058.0,234187.0,10082.0,25.1,5.1,5.1
E92000001,England,nation,2021-04-10,40_44,4121288.0,255816.0,11168.0,1382278.0,15494.0,255816.0,11168.0,33.5,6.2,6.2
E92000001,England,nation,2021-04-10,45_49,3996824.0,295041.0,13513.0,1799192.0,18877.0,295041.0,13513.0,45.0,7.4,7.4
E92000001,England,nation,2021-04-10,50_54,4224084.0,352532.0,17018.0,3453163.0,9286.0,352532.0,17018.0,81.8,8.3,8.3
E92000001,England,nation,2021-04-10,55_59,4075817.0,369468.0,19268.0,3469779.0,5536.0,369468.0,19268.0,85.1,9.1,9.1
E92000001,England,nation,2021-04-10,60_64,3449874.0,303618.0,19947.0,3031769.0,2319.0,303618.0,19947.0,87.9,8.8,8.8
E92000001,England,nation,2021-04-10,65_69,2890250.0,250898.0,32152.0,2628502.0,1046.0,250898.0,32152.0,90.9,8.7,8.7
E92000001,England,nation,2021-04-10,70_74,2872277.0,583609.0,98773.0,2691495.0,568.0,583609.0,98773.0,93.7,20.3,20.3
E92000001,England,nation,2021-04-10,75_79,2078271.0,949584.0,119449.0,1971499.0,382.0,949584.0,119449.0,94.9,45.7,45.7
E92000001,England,nation,2021-04-10,80_84,1438100.0,1083860.0,46114.0,1366637.0,252.0,1083860.0,46114.0,95.0,75.4,75.4
E92000001,England,nation,2021-04-10,85_89,869600.0,649808.0,23871.0,826374.0,123.0,649808.0,23871.0,95.0,74.7,74.7
E92000001,England,nation,2021-04-10,90+,487806.0,336971.0,11758.0,455659.0,77.0,336971.0,11758.0,93.4,69.1,69.1
E92000001,England,nation,2021-04-09,18_24,5229280.0,148450.0,9089.0,787563.0,2192.0,148450.0,9089.0,15.1,2.8,2.8
E92000001,England,nation,2021-04-09,25_29,4437652.0,190394.0,9627.0,824359.0,2005.0,190394.0,9627.0,18.6,4.3,4.3
E92000001,England,nation,2021-04-09,30_34,4744796.0,217071.0,10827.0,999188.0,5365.0,217071.0,10827.0,21.1,4.6,4.6
E92000001,England,nation,2021-04-09,35_39,4552381.0,224105.0,11330.0,1133087.0,6382.0,224105.0,11330.0,24.9,4.9,4.9
E92000001,England,nation,2021-04-09,40_44,4121288.0,244648.0,12275.0,1366784.0,10373.0,244648.0,12275.0,33.2,5.9,5.9
E92000001,England,nation,2021-04-09,45_49,3996824.0,281528.0,14655.0,1780315.0,13101.0,281528.0,14655.0,44.5,7.0,7.0
E92000001,England,nation,2021-04-09,50_54,4224084.0,335514.0,18235.0,3443877.0,8514.0,335514.0,18235.0,81.5,7.9,7.9
E92000001,England,nation,2021-04-09,55_59,4075817.0,350200.0,19501.0,3464243.0,5462.0,350200.0,19501.0,85.0,8.6,8.6
E92000001,England,nation,2021-04-09,60_64,3449874.0,283671.0,18833.0,3029450.0,2509.0,283671.0,18833.0,87.8,8.2,8.2
E92000001,England,nation,2021-04-09,65_69,2890250.0,218746.0,22857.0,2627456.0,1072.0,218746.0,22857.0,90.9,7.6,7.6
E92000001,England,nation,2021-04-09,70_74,2872277.0,484836.0,70321.0,2690927.0,603.0,484836.0,70321.0,93.7,16.9,16.9
E92000001,England,nation,2021-04-09,75_79,2078271.0,830135.0,93168.0,1971117.0,434.0,830135.0,93168.0,94.8,39.9,39.9
E92000001,England,nation,2021-04-09,80_84,1438100.0,1037746.0,54120.0,1366385.0,339.0,1037746.0,54120.0,95.0,72.2,72.2
E92000001,England,nation,2021-04-09,85_89,869600.0,625937.0,29886.0,826251.0,213.0,625937.0,29886.0,95.0,72.0,72.0
E92000001,England,nation,2021-04-09,90+,487806.0,325213.0,15440.0,455582.0,133.0,325213.0,15440.0,93.4,66.7,66.7
E92000001,England,nation,2021-04-08,18_24,5229280.0,139361.0,8763.0,785371.0,2682.0,139361.0,8763.0,15.0,2.7,2.7
E92000001,England,nation,2021-04-08,25_29,4437652.0,180767.0,9628.0,822354.0,2357.0,180767.0,9628.0,18.5,4.1,4.1
E92000001,England,nation,2021-04-08,30_34,4744796.0,206244.0,10853.0,993823.0,4605.0,206244.0,10853.0,20.9,4.3,4.3
E92000001,England,nation,2021-04-08,35_39,4552381.0,212775.0,11354.0,1126705.0,5375.0,212775.0,11354.0,24.8,4.7,4.7
E92000001,England,nation,2021-04-08,40_44,4121288.0,232373.0,12326.0,1356411.0,9454.0,232373.0,12326.0,32.9,5.6,5.6
E92000001,England,nation,2021-04-08,45_49,3996824.0,266873.0,14266.0,1767214.0,10952.0,266873.0,14266.0,44.2,6.7,6.7
E92000001,England,nation,2021-04-08,50_54,4224084.0,317279.0,17551.0,3435363.0,6380.0,317279.0,17551.0,81.3,7.5,7.5
E92000001,England,nation,2021-04-08,55_59,4075817.0,330699.0,19110.0,3458781.0,4300.0,330699.0,19110.0,84.9,8.1,8.1
E92000001,England,nation,2021-04-08,60_64,3449874.0,264838.0,17774.0,3026941.0,2211.0,264838.0,17774.0,87.7,7.7,7.7
E92000001,England,nation,2021-04-08,65_69,2890250.0,195889.0,21606.0,2626384.0,1008.0,195889.0,21606.0,90.9,6.8,6.8
E92000001,England,nation,2021-04-08,70_74,2872277.0,414515.0,65073.0,2690324.0,583.0,414515.0,65073.0,93.7,14.4,14.4
E92000001,England,nation,2021-04-08,75_79,2078271.0,736967.0,99909.0,1970683.0,435.0,736967.0,99909.0,94.8,35.5,35.5
E92000001,England,nation,2021-04-08,80_84,1438100.0,983626.0,53487.0,1366046.0,294.0,983626.0,53487.0,95.0,68.4,68.4
E92000001,England,nation,2021-04-08,85_89,869600.0,596051.0,28950.0,826038.0,181.0,596051.0,28950.0,95.0,68.5,68.5
E92000001,England,nation,2021-04-08,90+,487806.0,309773.0,15145.0,455449.0,113.0,309773.0,15145.0,93.4,63.5,63.5
E92000001,England,nation,2021-04-07,18_24,5229280.0,130598.0,8389.0,782689.0,3997.0,130598.0,8389.0,15.0,2.5,2.5
E92000001,England,nation,2021-04-07,25_29,4437652.0,171139.0,9588.0,819997.0,3357.0,171139.0,9588.0,18.5,3.9,3.9
E92000001,England,nation,2021-04-07,30_34,4744796.0,195391.0,10650.0,989218.0,4658.0,195391.0,10650.0,20.9,4.1,4.1
E92000001,England,nation,2021-04-07,35_39,4552381.0,201421.0,11130.0,1121330.0,5120.0,201421.0,11130.0,24.6,4.4,4.4
E92000001,England,nation,2021-04-07,40_44,4121288.0,220047.0,11903.0,1346957.0,8941.0,220047.0,11903.0,32.7,5.3,5.3
E92000001,England,nation,2021-04-07,45_49,3996824.0,252607.0,13461.0,1756262.0,10835.0,252607.0,13461.0,43.9,6.3,6.3
E92000001,England,nation,2021-04-07,50_54,4224084.0,299728.0,16718.0,3428983.0,7337.0,299728.0,16718.0,81.2,7.1,7.1
E92000001,England,nation,2021-04-07,55_59,4075817.0,311589.0,17868.0,3454481.0,4894.0,311589.0,17868.0,84.8,7.6,7.6
E92000001,England,nation,2021-04-07,60_64,3449874.0,247064.0,15623.0,3024730.0,2185.0,247064.0,15623.0,87.7,7.2,7.2
E92000001,England,nation,2021-04-07,65_69,2890250.0,174283.0,16906.0,2625376.0,948.0,174283.0,16906.0,90.8,6.0,6.0
E92000001,England,nation,2021-04-07,70_74,2872277.0,349442.0,53512.0,2689741.0,541.0,349442.0,53512.0,93.6,12.2,12.2
E92000001,England,nation,2021-04-07,75_79,2078271.0,637058.0,94071.0,1970248.0,393.0,637058.0,94071.0,94.8,30.6,30.6
E92000001,England,nation,2021-04-07,80_84,1438100.0,930139.0,56224.0,1365752.0,282.0,930139.0,56224.0,95.0,64.7,64.7
E92000001,England,nation,2021-04-07,85_89,869600.0,567101.0,30108.0,825857.0,196.0,567101.0,30108.0,95.0,65.2,65.2
E92000001,England,nation,2021-04-07,90+,487806.0,294628.0,14939.0,455336.0,129.0,294628.0,14939.0,93.3,60.4,60.4
E92000001,England,nation,2021-04-06,18_24,5229280.0,122209.0,5730.0,778692.0,3545.0,122209.0,5730.0,14.9,2.3,2.3
E92000001,England,nation,2021-04-06,25_29,4437652.0,161551.0,7062.0,816640.0,3179.0,161551.0,7062.0,18.4,3.6,3.6
E92000001,England,nation,2021-04-06,30_34,4744796.0,184741.0,7531.0,984560.0,3990.0,184741.0,7531.0,20.8,3.9,3.9
E92000001,England,nation,2021-04-06,35_39,4552381.0,190291.0,7742.0,1116210.0,5171.0,190291.0,7742.0,24.5,4.2,4.2
E92000001,England,nation,2021-04-06,40_44,4121288.0,208144.0,8233.0,1338016.0,7652.0,208144.0,8233.0,32.5,5.0,5.0
E92000001,England,nation,2021-04-06,45_49,3996824.0,239146.0,9457.0,1745427.0,11348.0,239146.0,9457.0,43.7,6.0,6.0
E92000001,England,nation,2021-04-06,50_54,4224084.0,283010.0,11224.0,3421646.0,6028.0,283010.0,11224.0,81.0,6.7,6.7
E92000001,England,nation,2021-04-06,55_59,4075817.0,293721.0,11674.0,3449587.0,4727.0,293721.0,11674.0,84.6,7.2,7.2
E92000001,England,nation,2021-04-06,60_64,3449874.0,231441.0,9108.0,3022545.0,1744.0,231441.0,9108.0,87.6,6.7,6.7
E92000001,England,nation,2021-04-06,65_69,2890250.0,157377.0,7474.0,2624428.0,722.0,157377.0,7474.0,90.8,5.5,5.5
E92000001,England,nation,2021-04-06,70_74,2872277.0,295930.0,19122.0,2689200.0,421.0,295930.0,19122.0,93.6,10.3,10.3
E92000001,England,nation,2021-04-06,75_79,2078271.0,542987.0,21670.0,1969855.0,244.0,542987.0,21670.0,94.8,26.1,26.1
E92000001,England,nation,2021-04-06,80_84,1438100.0,873915.0,15653.0,1365470.0,153.0,873915.0,15653.0,95.0,60.8,60.8
E92000001,England,nation,2021-04-06,85_89,869600.0,536993.0,9225.0,825661.0,117.0,536993.0,9225.0,95.0,61.8,61.8
E92000001,England,nation,2021-04-06,90+,487806.0,279689.0,6005.0,455207.0,77.0,279689.0,6005.0,93.3,57.3,57.3
E92000001,England,nation,2021-04-05,18_24,5229280.0,116479.0,2636.0,775147.0,1215.0,116479.0,2636.0,14.8,2.2,2.2
E92000001,England,nation,2021-04-05,25_29,4437652.0,154489.0,3108.0,813461.0,1174.0,154489.0,3108.0,18.3,3.5,3.5
E92000001,England,nation,2021-04-05,30_34,4744796.0,177210.0,3386.0,980570.0,1194.0,177210.0,3386.0,20.7,3.7,3.7
E92000001,England,nation,2021-04-05,35_39,4552381.0,182549.0,3495.0,1111039.0,2523.0,182549.0,3495.0,24.4,4.0,4.0
E92000001,England,nation,2021-04-05,40_44,4121288.0,199911.0,3454.0,1330364.0,2759.0,199911.0,3454.0,32.3,4.8,4.8
E92000001,England,nation,2021-04-05,45_49,3996824.0,229689.0,3975.0,1734079.0,2157.0,229689.0,3975.0,43.4,5.8,5.8
E92000001,England,nation,2021-04-05,50_54,4224084.0,271786.0,4602.0,3415618.0,2181.0,271786.0,4602.0,80.9,6.4,6.4
E92000001,England,nation,2021-04-05,55_59,4075817.0,282047.0,4688.0,3444860.0,2406.0,282047.0,4688.0,84.5,6.9,6.9
E92000001,England,nation,2021-04-05,60_64,3449874.0,222333.0,3325.0,3020801.0,630.0,222333.0,3325.0,87.6,6.4,6.4
E92000001,England,nation,2021-04-05,65_69,2890250.0,149903.0,1930.0,2623706.0,196.0,149903.0,1930.0,90.8,5.2,5.2
E92000001,England,nation,2021-04-05,70_74,2872277.0,276808.0,2662.0,2688779.0,79.0,276808.0,2662.0,93.6,9.6,9.6
E92000001,England,nation,2021-04-05,75_79,2078271.0,521317.0,2017.0,1969611.0,42.0,521317.0,2017.0,94.8,25.1,25.1
E92000001,England,nation,2021-04-05,80_84,1438100.0,858262.0,4381.0,1365317.0,33.0,858262.0,4381.0,94.9,59.7,59.7
E92000001,England,nation,2021-04-05,85_89,869600.0,527768.0,2371.0,825544.0,21.0,527768.0,2371.0,94.9,60.7,60.7
E92000001,England,nation,2021-04-05,90+,487806.0,273684.0,1106.0,455130.0,13.0,273684.0,1106.0,93.3,56.1,56.1
E92000001,England,nation,2021-04-04,18_24,5229280.0,113843.0,1742.0,773932.0,2096.0,113843.0,1742.0,14.8,2.2,2.2
E92000001,England,nation,2021-04-04,25_29,4437652.0,151381.0,2011.0,812287.0,1808.0,151381.0,2011.0,18.3,3.4,3.4
E92000001,England,nation,2021-04-04,30_34,4744796.0,173824.0,2364.0,979376.0,2174.0,173824.0,2364.0,20.6,3.7,3.7
E92000001,England,nation,2021-04-04,35_39,4552381.0,179054.0,2415.0,1108516.0,2775.0,179054.0,2415.0,24.4,3.9,3.9
E92000001,England,nation,2021-04-04,40_44,4121288.0,196457.0,2537.0,1327605.0,3409.0,196457.0,2537.0,32.2,4.8,4.8
E92000001,England,nation,2021-04-04,45_49,3996824.0,225714.0,2896.0,1731922.0,3314.0,225714.0,2896.0,43.3,5.7,5.7
E92000001,England,nation,2021-04-04,50_54,4224084.0,267184.0,3386.0,3413437.0,4107.0,267184.0,3386.0,80.8,6.3,6.3
E92000001,England,nation,2021-04-04,55_59,4075817.0,277359.0,3371.0,3442454.0,4569.0,277359.0,3371.0,84.5,6.8,6.8
E92000001,England,nation,2021-04-04,60_64,3449874.0,219008.0,2324.0,3020171.0,995.0,219008.0,2324.0,87.5,6.3,6.3
E92000001,England,nation,2021-04-04,65_69,2890250.0,147973.0,1264.0,2623510.0,236.0,147973.0,1264.0,90.8,5.1,5.1
E92000001,England,nation,2021-04-04,70_74,2872277.0,274146.0,2169.0,2688700.0,108.0,274146.0,2169.0,93.6,9.5,9.5
E92000001,England,nation,2021-04-04,75_79,2078271.0,519300.0,1990.0,1969569.0,60.0,519300.0,1990.0,94.8,25.0,25.0
E92000001,England,nation,2021-04-04,80_84,1438100.0,853881.0,5031.0,1365284.0,50.0,853881.0,5031.0,94.9,59.4,59.4
E92000001,England,nation,2021-04-04,85_89,869600.0,525397.0,2661.0,825523.0,26.0,525397.0,2661.0,94.9,60.4,60.4
E92000001,England,nation,2021-04-04,90+,487806.0,272578.0,1007.0,455117.0,15.0,272578.0,1007.0,93.3,55.9,55.9
E92000001,England,nation,2021-04-03,18_24,5229280.0,112101.0,4213.0,771836.0,5734.0,112101.0,4213.0,14.8,2.1,2.1
E92000001,England,nation,2021-04-03,25_29,4437652.0,149370.0,4478.0,810479.0,4615.0,149370.0,4478.0,18.3,3.4,3.4
E92000001,England,nation,2021-04-03,30_34,4744796.0,171460.0,5178.0,977202.0,5518.0,171460.0,5178.0,20.6,3.6,3.6
E92000001,England,nation,2021-04-03,35_39,4552381.0,176639.0,5464.0,1105741.0,7757.0,176639.0,5464.0,24.3,3.9,3.9
E92000001,England,nation,2021-04-03,40_44,4121288.0,193920.0,5872.0,1324196.0,9980.0,193920.0,5872.0,32.1,4.7,4.7
E92000001,England,nation,2021-04-03,45_49,3996824.0,222818.0,6975.0,1728608.0,12150.0,222818.0,6975.0,43.2,5.6,5.6
E92000001,England,nation,2021-04-03,50_54,4224084.0,263798.0,8475.0,3409330.0,12094.0,263798.0,8475.0,80.7,6.2,6.2
E92000001,England,nation,2021-04-03,55_59,4075817.0,273988.0,8800.0,3437885.0,11602.0,273988.0,8800.0,84.3,6.7,6.7
E92000001,England,nation,2021-04-03,60_64,3449874.0,216684.0,7300.0,3019176.0,2756.0,216684.0,7300.0,87.5,6.3,6.3
E92000001,England,nation,2021-04-03,65_69,2890250.0,146709.0,6569.0,2623274.0,765.0,146709.0,6569.0,90.8,5.1,5.1
E92000001,England,nation,2021-04-03,70_74,2872277.0,271977.0,16230.0,2688592.0,331.0,271977.0,16230.0,93.6,9.5,9.5
E92000001,England,nation,2021-04-03,75_79,2078271.0,517310.0,27832.0,1969509.0,214.0,517310.0,27832.0,94.8,24.9,24.9
E92000001,England,nation,2021-04-03,80_84,1438100.0,848850.0,26698.0,1365234.0,178.0,848850.0,26698.0,94.9,59.0,59.0
E92000001,England,nation,2021-04-03,85_89,869600.0,522736.0,15272.0,825497.0,101.0,522736.0,15272.0,94.9,60.1,60.1
E92000001,England,nation,2021-04-03,90+,487806.0,271571.0,6967.0,455102.0,56.0,271571.0,6967.0,93.3,55.7,55.7
E92000001,England,nation,2021-04-02,18_24,5229280.0,107888.0,4726.0,766102.0,4961.0,107888.0,4726.0,14.7,2.1,2.1
E92000001,England,nation,2021-04-02,25_29,4437652.0,144892.0,5188.0,805864.0,4486.0,144892.0,5188.0,18.2,3.3,3.3
E92000001,England,nation,2021-04-02,30_34,4744796.0,166282.0,6060.0,971684.0,5239.0,166282.0,6060.0,20.5,3.5,3.5
E92000001,England,nation,2021-04-02,35_39,4552381.0,171175.0,6378.0,1097984.0,7211.0,171175.0,6378.0,24.1,3.8,3.8
E92000001,England,nation,2021-04-02,40_44,4121288.0,188048.0,6849.0,1314216.0,9563.0,188048.0,6849.0,31.9,4.6,4.6
E92000001,England,nation,2021-04-02,45_49,3996824.0,215843.0,7964.0,1716458.0,12531.0,215843.0,7964.0,43.0,5.4,5.4
E92000001,England,nation,2021-04-02,50_54,4224084.0,255323.0,9749.0,3397236.0,9176.0,255323.0,9749.0,80.4,6.0,6.0
E92000001,England,nation,2021-04-02,55_59,4075817.0,265188.0,10781.0,3426283.0,10056.0,265188.0,10781.0,84.1,6.5,6.5
E92000001,England,nation,2021-04-02,60_64,3449874.0,209384.0,9405.0,3016420.0,2200.0,209384.0,9405.0,87.4,6.1,6.1
E92000001,England,nation,2021-04-02,65_69,2890250.0,140140.0,7791.0,2622509.0,637.0,140140.0,7791.0,90.7,4.8,4.8
E92000001,England,nation,2021-04-02,70_74,2872277.0,255747.0,20198.0,2688261.0,296.0,255747.0,20198.0,93.6,8.9,8.9
E92000001,England,nation,2021-04-02,75_79,2078271.0,489478.0,42207.0,1969295.0,198.0,489478.0,42207.0,94.8,23.6,23.6
E92000001,England,nation,2021-04-02,80_84,1438100.0,822152.0,44841.0,1365056.0,157.0,822152.0,44841.0,94.9,57.2,57.2
E92000001,England,nation,2021-04-02,85_89,869600.0,507464.0,25584.0,825396.0,77.0,507464.0,25584.0,94.9,58.4,58.4
E92000001,England,nation,2021-04-02,90+,487806.0,264604.0,11760.0,455046.0,71.0,264604.0,11760.0,93.3,54.2,54.2
E92000001,England,nation,2021-04-01,18_24,5229280.0,103162.0,8170.0,761141.0,8587.0,103162.0,8170.0,14.6,2.0,2.0
E92000001,England,nation,2021-04-01,25_29,4437652.0,139704.0,9551.0,801378.0,7786.0,139704.0,9551.0,18.1,3.1,3.1
E92000001,England,nation,2021-04-01,30_34,4744796.0,160222.0,11167.0,966445.0,8991.0,160222.0,11167.0,20.4,3.4,3.4
E92000001,England,nation,2021-04-01,35_39,4552381.0,164797.0,11575.0,1090773.0,10687.0,164797.0,11575.0,24.0,3.6,3.6
E92000001,England,nation,2021-04-01,40_44,4121288.0,181199.0,12397.0,1304653.0,17926.0,181199.0,12397.0,31.7,4.4,4.4
E92000001,England,nation,2021-04-01,45_49,3996824.0,207879.0,14657.0,1703927.0,24180.0,207879.0,14657.0,42.6,5.2,5.2
E92000001,England,nation,2021-04-01,50_54,4224084.0,245574.0,17886.0,3388060.0,16858.0,245574.0,17886.0,80.2,5.8,5.8
E92000001,England,nation,2021-04-01,55_59,4075817.0,254407.0,18922.0,3416227.0,14902.0,254407.0,18922.0,83.8,6.2,6.2
E92000001,England,nation,2021-04-01,60_64,3449874.0,199979.0,17009.0,3014220.0,4078.0,199979.0,17009.0,87.4,5.8,5.8
E92000001,England,nation,2021-04-01,65_69,2890250.0,132349.0,14578.0,2621872.0,1468.0,132349.0,14578.0,90.7,4.6,4.6
