areaCode,areaName,areaType,date,age,deaths,rollingSum,rollingRate
E92000001,England,nation,2020-11-13,40_44,1.0,12.0,0.4
E92000001,England,nation,2020-11-13,45_49,3.0,15.0,0.4
E92000001,England,nation,2020-11-13,50_54,7.0,40.0,1.0
E92000001,England,nation,2020-11-13,55_59,9.0,58.0,1.6
E92000001,England,nation,2020-11-13,60+,335.0,2276.0,16.9
E92000001,England,nation,2020-11-13,60_64,9.0,82.0,2.6
E92000001,England,nation,2020-11-13,65_69,28.0,160.0,5.7
E92000001,England,nation,2020-11-13,70_74,43.0,265.0,9.5
E92000001,England,nation,2020-11-13,75_79,53.0,344.0,17.7
E92000001,England,nation,2020-11-13,80_84,70.0,460.0,31.9
E92000001,England,nation,2020-11-13,85_89,61.0,491.0,55.8
E92000001,England,nation,2020-11-13,90+,71.0,474.0,91.6
E92000001,England,nation,2020-11-12,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-12,00_59,18.0,138.0,0.3
E92000001,England,nation,2020-11-12,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-12,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-11-12,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-12,20_24,0.0,3.0,0.1
E92000001,England,nation,2020-11-12,25_29,0.0,3.0,0.1
E92000001,England,nation,2020-11-12,30_34,1.0,6.0,0.2
E92000001,England,nation,2020-11-12,35_39,0.0,3.0,0.1
E92000001,England,nation,2020-11-12,40_44,2.0,12.0,0.4
E92000001,England,nation,2020-11-12,45_49,3.0,19.0,0.5
E92000001,England,nation,2020-11-12,50_54,6.0,37.0,0.9
E92000001,England,nation,2020-11-12,55_59,6.0,55.0,1.5
E92000001,England,nation,2020-11-12,60+,333.0,2252.0,16.7
E92000001,England,nation,2020-11-12,60_64,11.0,80.0,2.6
E92000001,England,nation,2020-11-12,65_69,20.0,165.0,5.9
E92000001,England,nation,2020-11-12,70_74,39.0,249.0,9.0
E92000001,England,nation,2020-11-12,75_79,44.0,331.0,17.1
E92000001,England,nation,2020-11-12,80_84,84.0,445.0,30.9
E92000001,England,nation,2020-11-12,85_89,69.0,502.0,57.1
E92000001,England,nation,2020-11-12,90+,66.0,480.0,92.8
E92000001,England,nation,2020-11-11,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-11,00_59,22.0,133.0,0.3
E92000001,England,nation,2020-11-11,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-11,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-11-11,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-11,20_24,1.0,3.0,0.1
E92000001,England,nation,2020-11-11,25_29,3.0,3.0,0.1
E92000001,England,nation,2020-11-11,30_34,1.0,5.0,0.1
E92000001,England,nation,2020-11-11,35_39,0.0,4.0,0.1
E92000001,England,nation,2020-11-11,40_44,0.0,11.0,0.3
E92000001,England,nation,2020-11-11,45_49,3.0,17.0,0.5
E92000001,England,nation,2020-11-11,50_54,6.0,34.0,0.9
E92000001,England,nation,2020-11-11,55_59,8.0,56.0,1.5
E92000001,England,nation,2020-11-11,60+,290.0,2207.0,16.4
E92000001,England,nation,2020-11-11,60_64,9.0,76.0,2.4
E92000001,England,nation,2020-11-11,65_69,20.0,171.0,6.1
E92000001,England,nation,2020-11-11,70_74,42.0,245.0,8.8
E92000001,England,nation,2020-11-11,75_79,47.0,322.0,16.6
E92000001,England,nation,2020-11-11,80_84,46.0,419.0,29.1
E92000001,England,nation,2020-11-11,85_89,66.0,498.0,56.6
E92000001,England,nation,2020-11-11,90+,60.0,476.0,92.0
E92000001,England,nation,2020-11-10,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-10,00_59,13.0,126.0,0.3
E92000001,England,nation,2020-11-10,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-10,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-11-10,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-10,20_24,0.0,2.0,0.1
E92000001,England,nation,2020-11-10,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-11-10,30_34,0.0,4.0,0.1
E92000001,England,nation,2020-11-10,35_39,0.0,5.0,0.1
E92000001,England,nation,2020-11-10,40_44,3.0,12.0,0.4
E92000001,England,nation,2020-11-10,45_49,0.0,18.0,0.5
E92000001,England,nation,2020-11-10,50_54,7.0,32.0,0.8
E92000001,England,nation,2020-11-10,55_59,3.0,53.0,1.4
E92000001,England,nation,2020-11-10,60+,306.0,2180.0,16.2
E92000001,England,nation,2020-11-10,60_64,10.0,78.0,2.5
E92000001,England,nation,2020-11-10,65_69,20.0,168.0,6.0
E92000001,England,nation,2020-11-10,70_74,25.0,231.0,8.3
E92000001,England,nation,2020-11-10,75_79,53.0,310.0,16.0
E92000001,England,nation,2020-11-10,80_84,55.0,443.0,30.8
E92000001,England,nation,2020-11-10,85_89,80.0,489.0,55.6
E92000001,England,nation,2020-11-10,90+,63.0,461.0,89.1
E92000001,England,nation,2020-11-09,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-09,00_59,28.0,128.0,0.3
E92000001,England,nation,2020-11-09,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-09,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-11-09,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-09,20_24,0.0,2.0,0.1
E92000001,England,nation,2020-11-09,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-11-09,30_34,1.0,4.0,0.1
E92000001,England,nation,2020-11-09,35_39,1.0,6.0,0.2
E92000001,England,nation,2020-11-09,40_44,3.0,11.0,0.3
E92000001,England,nation,2020-11-09,45_49,3.0,22.0,0.6
E92000001,England,nation,2020-11-09,50_54,4.0,27.0,0.7
E92000001,England,nation,2020-11-09,55_59,16.0,56.0,1.5
E92000001,England,nation,2020-11-09,60+,373.0,2150.0,16.0
E92000001,England,nation,2020-11-09,60_64,16.0,75.0,2.4
E92000001,England,nation,2020-11-09,65_69,26.0,164.0,5.9
E92000001,England,nation,2020-11-09,70_74,38.0,242.0,8.7
E92000001,England,nation,2020-11-09,75_79,56.0,301.0,15.5
E92000001,England,nation,2020-11-09,80_84,75.0,454.0,31.5
E92000001,England,nation,2020-11-09,85_89,80.0,455.0,51.7
E92000001,England,nation,2020-11-09,90+,82.0,459.0,88.7
E92000001,England,nation,2020-11-08,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-08,00_59,16.0,118.0,0.3
E92000001,England,nation,2020-11-08,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-08,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-11-08,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-08,20_24,0.0,3.0,0.1
E92000001,England,nation,2020-11-08,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-11-08,30_34,0.0,3.0,0.1
E92000001,England,nation,2020-11-08,35_39,2.0,6.0,0.2
E92000001,England,nation,2020-11-08,40_44,3.0,10.0,0.3
E92000001,England,nation,2020-11-08,45_49,2.0,24.0,0.6
E92000001,England,nation,2020-11-08,50_54,5.0,28.0,0.7
E92000001,England,nation,2020-11-08,55_59,4.0,44.0,1.2
E92000001,England,nation,2020-11-08,60+,325.0,2044.0,15.2
E92000001,England,nation,2020-11-08,60_64,16.0,66.0,2.1
E92000001,England,nation,2020-11-08,65_69,20.0,149.0,5.3
E92000001,England,nation,2020-11-08,70_74,36.0,227.0,8.2
E92000001,England,nation,2020-11-08,75_79,47.0,297.0,15.3
E92000001,England,nation,2020-11-08,80_84,76.0,439.0,30.5
E92000001,England,nation,2020-11-08,85_89,63.0,431.0,49.0
E92000001,England,nation,2020-11-08,90+,67.0,435.0,84.1
E92000001,England,nation,2020-11-07,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-07,00_59,19.0,119.0,0.3
E92000001,England,nation,2020-11-07,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-07,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-11-07,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-07,20_24,0.0,3.0,0.1
E92000001,England,nation,2020-11-07,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-11-07,30_34,1.0,3.0,0.1
E92000001,England,nation,2020-11-07,35_39,0.0,4.0,0.1
E92000001,England,nation,2020-11-07,40_44,0.0,9.0,0.3
E92000001,England,nation,2020-11-07,45_49,1.0,25.0,0.7
E92000001,England,nation,2020-11-07,50_54,5.0,27.0,0.7
E92000001,England,nation,2020-11-07,55_59,12.0,47.0,1.3
E92000001,England,nation,2020-11-07,60+,314.0,1988.0,14.8
E92000001,England,nation,2020-11-07,60_64,11.0,60.0,1.9
E92000001,England,nation,2020-11-07,65_69,26.0,149.0,5.3
E92000001,England,nation,2020-11-07,70_74,42.0,217.0,7.8
E92000001,England,nation,2020-11-07,75_79,44.0,291.0,15.0
E92000001,England,nation,2020-11-07,80_84,54.0,428.0,29.7
E92000001,England,nation,2020-11-07,85_89,72.0,416.0,47.3
E92000001,England,nation,2020-11-07,90+,65.0,427.0,82.5
E92000001,England,nation,2020-11-06,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-06,00_59,22.0,122.0,0.3
E92000001,England,nation,2020-11-06,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-06,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-11-06,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-06,20_24,2.0,3.0,0.1
E92000001,England,nation,2020-11-06,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-11-06,30_34,2.0,2.0,0.1
E92000001,England,nation,2020-11-06,35_39,0.0,4.0,0.1
E92000001,England,nation,2020-11-06,40_44,1.0,9.0,0.3
E92000001,England,nation,2020-11-06,45_49,7.0,30.0,0.8
E92000001,England,nation,2020-11-06,50_54,4.0,28.0,0.7
E92000001,England,nation,2020-11-06,55_59,6.0,45.0,1.2
E92000001,England,nation,2020-11-06,60+,311.0,1928.0,14.3
E92000001,England,nation,2020-11-06,60_64,7.0,56.0,1.8
E92000001,England,nation,2020-11-06,65_69,33.0,140.0,5.0
E92000001,England,nation,2020-11-06,70_74,27.0,205.0,7.4
E92000001,England,nation,2020-11-06,75_79,40.0,288.0,14.8
E92000001,England,nation,2020-11-06,80_84,55.0,429.0,29.8
E92000001,England,nation,2020-11-06,85_89,72.0,397.0,45.1
E92000001,England,nation,2020-11-06,90+,77.0,413.0,79.8
E92000001,England,nation,2020-11-05,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-05,00_59,13.0,115.0,0.3
E92000001,England,nation,2020-11-05,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-05,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-11-05,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-05,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-11-05,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-11-05,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-11-05,35_39,1.0,4.0,0.1
E92000001,England,nation,2020-11-05,40_44,1.0,9.0,0.3
E92000001,England,nation,2020-11-05,45_49,1.0,25.0,0.7
E92000001,England,nation,2020-11-05,50_54,3.0,29.0,0.7
E92000001,England,nation,2020-11-05,55_59,7.0,45.0,1.2
E92000001,England,nation,2020-11-05,60+,288.0,1883.0,14.0
E92000001,England,nation,2020-11-05,60_64,7.0,57.0,1.8
E92000001,England,nation,2020-11-05,65_69,26.0,127.0,4.5
E92000001,England,nation,2020-11-05,70_74,35.0,200.0,7.2
E92000001,England,nation,2020-11-05,75_79,35.0,288.0,14.8
E92000001,England,nation,2020-11-05,80_84,58.0,439.0,30.5
E92000001,England,nation,2020-11-05,85_89,65.0,381.0,43.3
E92000001,England,nation,2020-11-05,90+,62.0,391.0,75.6
E92000001,England,nation,2020-11-04,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-04,00_59,15.0,110.0,0.3
E92000001,England,nation,2020-11-04,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-04,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-11-04,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-04,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-11-04,25_29,0.0,1.0,0.0
E92000001,England,nation,2020-11-04,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-11-04,35_39,1.0,3.0,0.1
E92000001,England,nation,2020-11-04,40_44,1.0,8.0,0.2
E92000001,England,nation,2020-11-04,45_49,4.0,25.0,0.7
E92000001,England,nation,2020-11-04,50_54,4.0,29.0,0.7
E92000001,England,nation,2020-11-04,55_59,5.0,41.0,1.1
E92000001,England,nation,2020-11-04,60+,263.0,1836.0,13.6
E92000001,England,nation,2020-11-04,60_64,11.0,54.0,1.7
E92000001,England,nation,2020-11-04,65_69,17.0,115.0,4.1
E92000001,England,nation,2020-11-04,70_74,28.0,192.0,6.9
E92000001,England,nation,2020-11-04,75_79,35.0,296.0,15.3
E92000001,England,nation,2020-11-04,80_84,70.0,435.0,30.2
E92000001,England,nation,2020-11-04,85_89,57.0,374.0,42.5
E92000001,England,nation,2020-11-04,90+,45.0,370.0,71.5
E92000001,England,nation,2020-11-03,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-03,00_59,15.0,106.0,0.2
E92000001,England,nation,2020-11-03,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-03,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-11-03,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-03,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-11-03,25_29,0.0,2.0,0.1
E92000001,England,nation,2020-11-03,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-11-03,35_39,1.0,2.0,0.1
E92000001,England,nation,2020-11-03,40_44,2.0,7.0,0.2
E92000001,England,nation,2020-11-03,45_49,4.0,24.0,0.6
E92000001,England,nation,2020-11-03,50_54,2.0,26.0,0.7
E92000001,England,nation,2020-11-03,55_59,6.0,42.0,1.1
E92000001,England,nation,2020-11-03,60+,276.0,1800.0,13.4
E92000001,England,nation,2020-11-03,60_64,7.0,54.0,1.7
E92000001,England,nation,2020-11-03,65_69,16.0,116.0,4.1
E92000001,England,nation,2020-11-03,70_74,36.0,196.0,7.1
E92000001,England,nation,2020-11-03,75_79,44.0,299.0,15.4
E92000001,England,nation,2020-11-03,80_84,66.0,416.0,28.9
E92000001,England,nation,2020-11-03,85_89,46.0,347.0,39.4
E92000001,England,nation,2020-11-03,90+,61.0,372.0,71.9
E92000001,England,nation,2020-11-02,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-02,00_59,18.0,104.0,0.2
E92000001,England,nation,2020-11-02,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-02,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-11-02,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-02,20_24,1.0,2.0,0.1
E92000001,England,nation,2020-11-02,25_29,0.0,3.0,0.1
E92000001,England,nation,2020-11-02,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-11-02,35_39,1.0,1.0,0.0
E92000001,England,nation,2020-11-02,40_44,2.0,5.0,0.1
E92000001,England,nation,2020-11-02,45_49,5.0,20.0,0.5
E92000001,England,nation,2020-11-02,50_54,5.0,30.0,0.8
E92000001,England,nation,2020-11-02,55_59,4.0,41.0,1.1
E92000001,England,nation,2020-11-02,60+,267.0,1728.0,12.8
E92000001,England,nation,2020-11-02,60_64,7.0,53.0,1.7
E92000001,England,nation,2020-11-02,65_69,11.0,110.0,3.9
E92000001,England,nation,2020-11-02,70_74,23.0,179.0,6.4
E92000001,England,nation,2020-11-02,75_79,52.0,292.0,15.0
E92000001,England,nation,2020-11-02,80_84,60.0,387.0,26.9
E92000001,England,nation,2020-11-02,85_89,56.0,345.0,39.2
E92000001,England,nation,2020-11-02,90+,58.0,362.0,70.0
E92000001,England,nation,2020-11-01,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-11-01,00_59,17.0,106.0,0.2
E92000001,England,nation,2020-11-01,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-11-01,10_14,1.0,2.0,0.1
E92000001,England,nation,2020-11-01,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-11-01,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-11-01,25_29,0.0,4.0,0.1
E92000001,England,nation,2020-11-01,30_34,0.0,2.0,0.1
E92000001,England,nation,2020-11-01,35_39,0.0,0.0,0.0
E92000001,England,nation,2020-11-01,40_44,2.0,4.0,0.1
E92000001,England,nation,2020-11-01,45_49,3.0,17.0,0.5
E92000001,England,nation,2020-11-01,50_54,4.0,31.0,0.8
E92000001,England,nation,2020-11-01,55_59,7.0,45.0,1.2
E92000001,England,nation,2020-11-01,60+,269.0,1662.0,12.3
E92000001,England,nation,2020-11-01,60_64,10.0,51.0,1.6
E92000001,England,nation,2020-11-01,65_69,20.0,112.0,4.0
E92000001,England,nation,2020-11-01,70_74,26.0,179.0,6.4
E92000001,England,nation,2020-11-01,75_79,41.0,270.0,13.9
E92000001,England,nation,2020-11-01,80_84,65.0,362.0,25.1
E92000001,England,nation,2020-11-01,85_89,48.0,342.0,38.9
E92000001,England,nation,2020-11-01,90+,59.0,346.0,66.9
E92000001,England,nation,2020-10-31,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-10-31,00_59,22.0,102.0,0.2
E92000001,England,nation,2020-10-31,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-10-31,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-10-31,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-10-31,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-10-31,25_29,0.0,4.0,0.1
E92000001,England,nation,2020-10-31,30_34,0.0,2.0,0.1
E92000001,England,nation,2020-10-31,35_39,0.0,1.0,0.0
E92000001,England,nation,2020-10-31,40_44,0.0,5.0,0.1
E92000001,England,nation,2020-10-31,45_49,6.0,15.0,0.4
E92000001,England,nation,2020-10-31,50_54,6.0,30.0,0.8
E92000001,England,nation,2020-10-31,55_59,10.0,43.0,1.2
E92000001,England,nation,2020-10-31,60+,254.0,1586.0,11.8
E92000001,England,nation,2020-10-31,60_64,7.0,48.0,1.5
E92000001,England,nation,2020-10-31,65_69,17.0,109.0,3.9
E92000001,England,nation,2020-10-31,70_74,30.0,176.0,6.3
E92000001,England,nation,2020-10-31,75_79,41.0,258.0,13.3
E92000001,England,nation,2020-10-31,80_84,55.0,343.0,23.8
E92000001,England,nation,2020-10-31,85_89,53.0,328.0,37.3
E92000001,England,nation,2020-10-31,90+,51.0,324.0,62.6
E92000001,England,nation,2020-10-30,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-10-30,00_59,15.0,92.0,0.2
E92000001,England,nation,2020-10-30,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-10-30,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-10-30,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-10-30,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-10-30,25_29,0.0,4.0,0.1
E92000001,England,nation,2020-10-30,30_34,1.0,2.0,0.1
E92000001,England,nation,2020-10-30,35_39,0.0,2.0,0.1
E92000001,England,nation,2020-10-30,40_44,1.0,6.0,0.2
E92000001,England,nation,2020-10-30,45_49,2.0,12.0,0.3
E92000001,England,nation,2020-10-30,50_54,5.0,26.0,0.7
E92000001,England,nation,2020-10-30,55_59,6.0,38.0,1.0
E92000001,England,nation,2020-10-30,60+,266.0,1491.0,11.1
E92000001,England,nation,2020-10-30,60_64,8.0,48.0,1.5
E92000001,England,nation,2020-10-30,65_69,20.0,102.0,3.6
E92000001,England,nation,2020-10-30,70_74,22.0,163.0,5.9
E92000001,England,nation,2020-10-30,75_79,40.0,240.0,12.4
E92000001,England,nation,2020-10-30,80_84,65.0,314.0,21.8
E92000001,England,nation,2020-10-30,85_89,56.0,314.0,35.7
E92000001,England,nation,2020-10-30,90+,55.0,310.0,59.9
E92000001,England,nation,2020-10-29,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-10-29,00_59,8.0,83.0,0.2
E92000001,England,nation,2020-10-29,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-10-29,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-10-29,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-10-29,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-10-29,25_29,1.0,4.0,0.1
E92000001,England,nation,2020-10-29,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-10-29,35_39,0.0,2.0,0.1
E92000001,England,nation,2020-10-29,40_44,0.0,5.0,0.1
E92000001,England,nation,2020-10-29,45_49,1.0,11.0,0.3
E92000001,England,nation,2020-10-29,50_54,3.0,23.0,0.6
E92000001,England,nation,2020-10-29,55_59,3.0,35.0,1.0
E92000001,England,nation,2020-10-29,60+,241.0,1407.0,10.4
E92000001,England,nation,2020-10-29,60_64,4.0,46.0,1.5
E92000001,England,nation,2020-10-29,65_69,14.0,96.0,3.4
E92000001,England,nation,2020-10-29,70_74,27.0,163.0,5.9
E92000001,England,nation,2020-10-29,75_79,43.0,235.0,12.1
E92000001,England,nation,2020-10-29,80_84,54.0,289.0,20.1
E92000001,England,nation,2020-10-29,85_89,58.0,292.0,33.2
E92000001,England,nation,2020-10-29,90+,41.0,286.0,55.3
E92000001,England,nation,2020-10-28,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-10-28,00_59,11.0,87.0,0.2
E92000001,England,nation,2020-10-28,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-10-28,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-10-28,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-10-28,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-10-28,25_29,1.0,3.0,0.1
E92000001,England,nation,2020-10-28,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-10-28,35_39,0.0,4.0,0.1
E92000001,England,nation,2020-10-28,40_44,0.0,7.0,0.2
E92000001,England,nation,2020-10-28,45_49,3.0,12.0,0.3
E92000001,England,nation,2020-10-28,50_54,1.0,21.0,0.5
E92000001,England,nation,2020-10-28,55_59,6.0,37.0,1.0
E92000001,England,nation,2020-10-28,60+,227.0,1341.0,10.0
E92000001,England,nation,2020-10-28,60_64,11.0,46.0,1.5
E92000001,England,nation,2020-10-28,65_69,18.0,94.0,3.4
E92000001,England,nation,2020-10-28,70_74,32.0,159.0,5.7
E92000001,England,nation,2020-10-28,75_79,38.0,210.0,10.8
E92000001,England,nation,2020-10-28,80_84,51.0,269.0,18.7
E92000001,England,nation,2020-10-28,85_89,30.0,281.0,31.9
E92000001,England,nation,2020-10-28,90+,47.0,282.0,54.5
E92000001,England,nation,2020-10-27,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-10-27,00_59,13.0,85.0,0.2
E92000001,England,nation,2020-10-27,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-10-27,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-10-27,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-10-27,20_24,1.0,1.0,0.0
E92000001,England,nation,2020-10-27,25_29,1.0,2.0,0.1
E92000001,England,nation,2020-10-27,30_34,0.0,2.0,0.1
E92000001,England,nation,2020-10-27,35_39,0.0,4.0,0.1
E92000001,England,nation,2020-10-27,40_44,0.0,7.0,0.2
E92000001,England,nation,2020-10-27,45_49,0.0,12.0,0.3
E92000001,England,nation,2020-10-27,50_54,6.0,22.0,0.6
E92000001,England,nation,2020-10-27,55_59,5.0,34.0,0.9
E92000001,England,nation,2020-10-27,60+,204.0,1296.0,9.6
E92000001,England,nation,2020-10-27,60_64,6.0,38.0,1.2
E92000001,England,nation,2020-10-27,65_69,10.0,91.0,3.3
E92000001,England,nation,2020-10-27,70_74,19.0,154.0,5.5
E92000001,England,nation,2020-10-27,75_79,37.0,205.0,10.6
E92000001,England,nation,2020-10-27,80_84,37.0,253.0,17.6
E92000001,England,nation,2020-10-27,85_89,44.0,280.0,31.8
E92000001,England,nation,2020-10-27,90+,51.0,275.0,53.2
E92000001,England,nation,2020-10-26,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-10-26,00_59,20.0,80.0,0.2
E92000001,England,nation,2020-10-26,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-10-26,10_14,1.0,1.0,0.0
E92000001,England,nation,2020-10-26,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-10-26,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-10-26,25_29,1.0,1.0,0.0
E92000001,England,nation,2020-10-26,30_34,1.0,2.0,0.1
E92000001,England,nation,2020-10-26,35_39,0.0,5.0,0.1
E92000001,England,nation,2020-10-26,40_44,1.0,7.0,0.2
E92000001,England,nation,2020-10-26,45_49,2.0,14.0,0.4
E92000001,England,nation,2020-10-26,50_54,6.0,19.0,0.5
E92000001,England,nation,2020-10-26,55_59,8.0,31.0,0.8
E92000001,England,nation,2020-10-26,60+,201.0,1255.0,9.3
E92000001,England,nation,2020-10-26,60_64,5.0,36.0,1.2
E92000001,England,nation,2020-10-26,65_69,13.0,94.0,3.4
E92000001,England,nation,2020-10-26,70_74,23.0,150.0,5.4
E92000001,England,nation,2020-10-26,75_79,30.0,206.0,10.6
E92000001,England,nation,2020-10-26,80_84,35.0,246.0,17.1
E92000001,England,nation,2020-10-26,85_89,53.0,274.0,31.1
E92000001,England,nation,2020-10-26,90+,42.0,249.0,48.1
E92000001,England,nation,2020-10-25,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-10-25,00_59,13.0,69.0,0.2
E92000001,England,nation,2020-10-25,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-10-25,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-10-25,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-10-25,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-10-25,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-10-25,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-10-25,35_39,1.0,5.0,0.1
E92000001,England,nation,2020-10-25,40_44,3.0,7.0,0.2
E92000001,England,nation,2020-10-25,45_49,1.0,15.0,0.4
E92000001,England,nation,2020-10-25,50_54,3.0,14.0,0.4
E92000001,England,nation,2020-10-25,55_59,5.0,27.0,0.7
E92000001,England,nation,2020-10-25,60+,193.0,1204.0,8.9
E92000001,England,nation,2020-10-25,60_64,7.0,41.0,1.3
E92000001,England,nation,2020-10-25,65_69,17.0,92.0,3.3
E92000001,England,nation,2020-10-25,70_74,23.0,144.0,5.2
E92000001,England,nation,2020-10-25,75_79,29.0,202.0,10.4
E92000001,England,nation,2020-10-25,80_84,46.0,237.0,16.5
E92000001,England,nation,2020-10-25,85_89,34.0,252.0,28.6
E92000001,England,nation,2020-10-25,90+,37.0,236.0,45.6
E92000001,England,nation,2020-10-24,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-10-24,00_59,12.0,64.0,0.1
E92000001,England,nation,2020-10-24,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-10-24,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-10-24,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-10-24,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-10-24,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-10-24,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-10-24,35_39,1.0,4.0,0.1
E92000001,England,nation,2020-10-24,40_44,1.0,4.0,0.1
E92000001,England,nation,2020-10-24,45_49,3.0,16.0,0.4
E92000001,England,nation,2020-10-24,50_54,2.0,14.0,0.4
