areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2020-12-24,00_59,24366,197711,461.0
E92000001,England,nation,2020-12-24,05_09,814,6776,191.4
E92000001,England,nation,2020-12-24,10_14,1210,11182,325.5
E92000001,England,nation,2020-12-24,15_19,1523,12909,414.3
E92000001,England,nation,2020-12-24,20_24,2358,19222,553.5
E92000001,England,nation,2020-12-24,25_29,2665,23541,624.2
E92000001,England,nation,2020-12-24,30_34,2818,23118,604.4
E92000001,England,nation,2020-12-24,35_39,2718,21734,581.4
E92000001,England,nation,2020-12-24,40_44,2591,20127,579.0
E92000001,England,nation,2020-12-24,45_49,2536,19578,538.1
E92000001,England,nation,2020-12-24,50_54,2456,18461,476.4
E92000001,England,nation,2020-12-24,55_59,1960,15472,411.3
E92000001,England,nation,2020-12-24,60+,4298,34051,249.3
E92000001,England,nation,2020-12-24,60_64,1365,10505,328.6
E92000001,England,nation,2020-12-24,65_69,823,6389,229.5
E92000001,England,nation,2020-12-24,70_74,635,4971,176.6
E92000001,England,nation,2020-12-24,75_79,451,3578,178.0
E92000001,England,nation,2020-12-24,80_84,405,3223,222.4
E92000001,England,nation,2020-12-24,85_89,338,2821,318.6
E92000001,England,nation,2020-12-24,90+,281,2564,492.1
E92000001,England,nation,2020-12-24,unassigned,31,543,
E92000001,England,nation,2020-12-23,00_04,933,5541,171.0
E92000001,England,nation,2020-12-23,00_59,31950,198613,463.1
E92000001,England,nation,2020-12-23,05_09,1078,6815,192.5
E92000001,England,nation,2020-12-23,10_14,1587,11509,335.0
E92000001,England,nation,2020-12-23,15_19,2070,13254,425.4
E92000001,England,nation,2020-12-23,20_24,3217,19368,557.8
E92000001,England,nation,2020-12-23,25_29,3909,23990,636.1
E92000001,England,nation,2020-12-23,30_34,3756,23355,610.6
E92000001,England,nation,2020-12-23,35_39,3579,21698,580.4
E92000001,England,nation,2020-12-23,40_44,3280,20165,580.1
E92000001,England,nation,2020-12-23,45_49,3137,19428,533.9
E92000001,England,nation,2020-12-23,50_54,2894,18144,468.2
E92000001,England,nation,2020-12-23,55_59,2510,15346,407.9
E92000001,England,nation,2020-12-23,60+,5590,34048,249.2
E92000001,England,nation,2020-12-23,60_64,1688,10421,326.0
E92000001,England,nation,2020-12-23,65_69,1077,6303,226.4
E92000001,England,nation,2020-12-23,70_74,824,4955,176.1
E92000001,England,nation,2020-12-23,75_79,589,3588,178.5
E92000001,England,nation,2020-12-23,80_84,561,3253,224.5
E92000001,England,nation,2020-12-23,85_89,423,2873,324.5
E92000001,England,nation,2020-12-23,90+,428,2655,509.5
E92000001,England,nation,2020-12-23,unassigned,69,538,
E92000001,England,nation,2020-12-22,00_04,942,5294,163.4
E92000001,England,nation,2020-12-22,00_59,34635,192531,448.9
E92000001,England,nation,2020-12-22,05_09,1216,6688,189.0
E92000001,England,nation,2020-12-22,10_14,1898,11690,340.3
E92000001,England,nation,2020-12-22,15_19,2197,13183,423.1
E92000001,England,nation,2020-12-22,20_24,3505,18713,538.9
E92000001,England,nation,2020-12-22,25_29,4200,23302,617.8
E92000001,England,nation,2020-12-22,30_34,4040,22669,592.7
E92000001,England,nation,2020-12-22,35_39,3792,20733,554.6
E92000001,England,nation,2020-12-22,40_44,3421,19435,559.1
E92000001,England,nation,2020-12-22,45_49,3448,18685,513.5
E92000001,England,nation,2020-12-22,50_54,3269,17518,452.0
E92000001,England,nation,2020-12-22,55_59,2707,14621,388.7
E92000001,England,nation,2020-12-22,60+,6179,32689,239.3
E92000001,England,nation,2020-12-22,60_64,1899,9914,310.1
E92000001,England,nation,2020-12-22,65_69,1152,5962,214.1
E92000001,England,nation,2020-12-22,70_74,932,4747,168.7
E92000001,England,nation,2020-12-22,75_79,620,3472,172.7
E92000001,England,nation,2020-12-22,80_84,580,3135,216.3
E92000001,England,nation,2020-12-22,85_89,496,2867,323.8
E92000001,England,nation,2020-12-22,90+,500,2592,497.4
E92000001,England,nation,2020-12-22,unassigned,85,496,
E92000001,England,nation,2020-12-21,00_04,935,4971,153.5
E92000001,England,nation,2020-12-21,00_59,36316,182802,426.2
E92000001,England,nation,2020-12-21,05_09,1195,6460,182.5
E92000001,England,nation,2020-12-21,10_14,2097,11751,342.0
E92000001,England,nation,2020-12-21,15_19,2317,13042,418.6
E92000001,England,nation,2020-12-21,20_24,3374,17524,504.6
E92000001,England,nation,2020-12-21,25_29,4308,22048,584.6
E92000001,England,nation,2020-12-21,30_34,4327,21310,557.2
E92000001,England,nation,2020-12-21,35_39,4006,19507,521.8
E92000001,England,nation,2020-12-21,40_44,3773,18412,529.6
E92000001,England,nation,2020-12-21,45_49,3618,17528,481.7
E92000001,England,nation,2020-12-21,50_54,3454,16447,424.4
E92000001,England,nation,2020-12-21,55_59,2912,13802,366.9
E92000001,England,nation,2020-12-21,60+,6167,30672,224.5
E92000001,England,nation,2020-12-21,60_64,1903,9164,286.7
E92000001,England,nation,2020-12-21,65_69,1172,5503,197.6
E92000001,England,nation,2020-12-21,70_74,845,4351,154.6
E92000001,England,nation,2020-12-21,75_79,623,3303,164.3
E92000001,England,nation,2020-12-21,80_84,560,3024,208.7
E92000001,England,nation,2020-12-21,85_89,519,2822,318.7
E92000001,England,nation,2020-12-21,90+,545,2505,480.7
E92000001,England,nation,2020-12-21,unassigned,111,439,
E92000001,England,nation,2020-12-20,00_04,740,4730,146.0
E92000001,England,nation,2020-12-20,00_59,24963,171569,400.0
E92000001,England,nation,2020-12-20,05_09,858,6359,179.7
E92000001,England,nation,2020-12-20,10_14,1420,11861,345.2
E92000001,England,nation,2020-12-20,15_19,1688,12815,411.3
E92000001,England,nation,2020-12-20,20_24,2518,16312,469.7
E92000001,England,nation,2020-12-20,25_29,3066,20342,539.4
E92000001,England,nation,2020-12-20,30_34,2899,19611,512.8
E92000001,England,nation,2020-12-20,35_39,2684,18023,482.1
E92000001,England,nation,2020-12-20,40_44,2501,17096,491.8
E92000001,England,nation,2020-12-20,45_49,2406,16370,449.9
E92000001,England,nation,2020-12-20,50_54,2203,15313,395.1
E92000001,England,nation,2020-12-20,55_59,1980,12737,338.6
E92000001,England,nation,2020-12-20,60+,3907,28898,211.5
E92000001,England,nation,2020-12-20,60_64,1314,8515,266.4
E92000001,England,nation,2020-12-20,65_69,766,5016,180.2
E92000001,England,nation,2020-12-20,70_74,599,4061,144.3
E92000001,England,nation,2020-12-20,75_79,396,3144,156.4
E92000001,England,nation,2020-12-20,80_84,348,2943,203.1
E92000001,England,nation,2020-12-20,85_89,285,2776,313.6
E92000001,England,nation,2020-12-20,90+,199,2443,468.8
E92000001,England,nation,2020-12-20,unassigned,65,366,
E92000001,England,nation,2020-12-19,00_04,567,4442,137.1
E92000001,England,nation,2020-12-19,00_59,18367,162033,377.8
E92000001,England,nation,2020-12-19,05_09,635,6175,174.5
E92000001,England,nation,2020-12-19,10_14,1223,11807,343.7
E92000001,England,nation,2020-12-19,15_19,1274,12479,400.5
E92000001,England,nation,2020-12-19,20_24,1624,15068,433.9
E92000001,England,nation,2020-12-19,25_29,2206,18826,499.2
E92000001,England,nation,2020-12-19,30_34,2180,18322,479.1
E92000001,England,nation,2020-12-19,35_39,2031,16977,454.1
E92000001,England,nation,2020-12-19,40_44,1859,16166,465.0
E92000001,England,nation,2020-12-19,45_49,1775,15473,425.2
E92000001,England,nation,2020-12-19,50_54,1635,14479,373.6
E92000001,England,nation,2020-12-19,55_59,1358,11819,314.2
E92000001,England,nation,2020-12-19,60+,3282,27681,202.6
E92000001,England,nation,2020-12-19,60_64,954,7920,247.7
E92000001,England,nation,2020-12-19,65_69,569,4709,169.1
E92000001,England,nation,2020-12-19,70_74,496,3847,136.7
E92000001,England,nation,2020-12-19,75_79,379,3052,151.8
E92000001,England,nation,2020-12-19,80_84,317,2908,200.7
E92000001,England,nation,2020-12-19,85_89,303,2758,311.5
E92000001,England,nation,2020-12-19,90+,264,2487,477.3
E92000001,England,nation,2020-12-19,unassigned,89,315,
E92000001,England,nation,2020-12-18,00_04,757,4258,131.4
E92000001,England,nation,2020-12-18,00_59,27114,157320,366.8
E92000001,England,nation,2020-12-18,05_09,980,6139,173.4
E92000001,England,nation,2020-12-18,10_14,1747,11742,341.8
E92000001,England,nation,2020-12-18,15_19,1840,12392,397.7
E92000001,England,nation,2020-12-18,20_24,2626,14620,421.0
E92000001,England,nation,2020-12-18,25_29,3187,17944,475.8
E92000001,England,nation,2020-12-18,30_34,3098,17592,460.0
E92000001,England,nation,2020-12-18,35_39,2924,16374,438.0
E92000001,England,nation,2020-12-18,40_44,2702,15704,451.7
E92000001,England,nation,2020-12-18,45_49,2658,15055,413.8
E92000001,England,nation,2020-12-18,50_54,2550,14057,362.7
E92000001,England,nation,2020-12-18,55_59,2045,11443,304.2
E92000001,England,nation,2020-12-18,60+,4628,26758,195.9
E92000001,England,nation,2020-12-18,60_64,1382,7648,239.2
E92000001,England,nation,2020-12-18,65_69,830,4526,162.6
E92000001,England,nation,2020-12-18,70_74,640,3652,129.8
E92000001,England,nation,2020-12-18,75_79,520,2963,147.4
E92000001,England,nation,2020-12-18,80_84,452,2834,195.6
E92000001,England,nation,2020-12-18,85_89,457,2711,306.2
E92000001,England,nation,2020-12-18,90+,347,2424,465.2
E92000001,England,nation,2020-12-18,unassigned,93,244,
E92000001,England,nation,2020-12-17,00_04,667,3978,122.8
E92000001,England,nation,2020-12-17,00_59,25268,146806,342.3
E92000001,England,nation,2020-12-17,05_09,853,5920,167.3
E92000001,England,nation,2020-12-17,10_14,1537,11409,332.1
E92000001,England,nation,2020-12-17,15_19,1868,12037,386.3
E92000001,England,nation,2020-12-17,20_24,2504,13365,384.9
E92000001,England,nation,2020-12-17,25_29,3114,16359,433.8
E92000001,England,nation,2020-12-17,30_34,3055,16245,424.7
E92000001,England,nation,2020-12-17,35_39,2682,15248,407.9
E92000001,England,nation,2020-12-17,40_44,2629,14633,420.9
E92000001,England,nation,2020-12-17,45_49,2386,13980,384.2
E92000001,England,nation,2020-12-17,50_54,2139,13010,335.7
E92000001,England,nation,2020-12-17,55_59,1834,10622,282.4
E92000001,England,nation,2020-12-17,60+,4295,25352,185.6
E92000001,England,nation,2020-12-17,60_64,1281,7097,222.0
E92000001,England,nation,2020-12-17,65_69,737,4223,151.7
E92000001,England,nation,2020-12-17,70_74,619,3447,122.5
E92000001,England,nation,2020-12-17,75_79,461,2796,139.1
E92000001,England,nation,2020-12-17,80_84,435,2765,190.8
E92000001,England,nation,2020-12-17,85_89,390,2610,294.8
E92000001,England,nation,2020-12-17,90+,372,2414,463.3
E92000001,England,nation,2020-12-17,unassigned,26,193,
E92000001,England,nation,2020-12-16,00_04,686,3757,116.0
E92000001,England,nation,2020-12-16,00_59,25868,137218,319.9
E92000001,England,nation,2020-12-16,05_09,951,5775,163.2
E92000001,England,nation,2020-12-16,10_14,1768,11150,324.5
E92000001,England,nation,2020-12-16,15_19,1999,11528,370.0
E92000001,England,nation,2020-12-16,20_24,2562,12272,353.4
E92000001,England,nation,2020-12-16,25_29,3221,14891,394.8
E92000001,England,nation,2020-12-16,30_34,3070,14804,387.1
E92000001,England,nation,2020-12-16,35_39,2614,14194,379.7
E92000001,England,nation,2020-12-16,40_44,2550,13685,393.7
E92000001,England,nation,2020-12-16,45_49,2394,13102,360.1
E92000001,England,nation,2020-12-16,50_54,2268,12185,314.4
E92000001,England,nation,2020-12-16,55_59,1785,9875,262.5
E92000001,England,nation,2020-12-16,60+,4231,23885,174.8
E92000001,England,nation,2020-12-16,60_64,1181,6558,205.1
E92000001,England,nation,2020-12-16,65_69,736,3908,140.4
E92000001,England,nation,2020-12-16,70_74,616,3194,113.5
E92000001,England,nation,2020-12-16,75_79,473,2643,131.5
E92000001,England,nation,2020-12-16,80_84,443,2674,184.5
E92000001,England,nation,2020-12-16,85_89,417,2558,288.9
E92000001,England,nation,2020-12-16,90+,365,2350,451.0
E92000001,England,nation,2020-12-16,unassigned,27,205,
E92000001,England,nation,2020-12-15,00_04,619,3464,106.9
E92000001,England,nation,2020-12-15,00_59,24906,125975,293.7
E92000001,England,nation,2020-12-15,05_09,988,5459,154.2
E92000001,England,nation,2020-12-15,10_14,1959,10693,311.2
E92000001,England,nation,2020-12-15,15_19,2056,10775,345.8
E92000001,England,nation,2020-12-15,20_24,2316,11102,319.7
E92000001,England,nation,2020-12-15,25_29,2946,13218,350.5
E92000001,England,nation,2020-12-15,30_34,2681,13240,346.2
E92000001,England,nation,2020-12-15,35_39,2566,13079,349.9
E92000001,England,nation,2020-12-15,40_44,2398,12551,361.0
E92000001,England,nation,2020-12-15,45_49,2291,12038,330.8
E92000001,England,nation,2020-12-15,50_54,2198,11173,288.3
E92000001,England,nation,2020-12-15,55_59,1888,9183,244.1
E92000001,England,nation,2020-12-15,60+,4162,22461,164.4
E92000001,England,nation,2020-12-15,60_64,1149,6149,192.3
E92000001,England,nation,2020-12-15,65_69,693,3574,128.4
E92000001,England,nation,2020-12-15,70_74,536,2934,104.3
E92000001,England,nation,2020-12-15,75_79,451,2475,123.1
E92000001,England,nation,2020-12-15,80_84,469,2561,176.7
E92000001,England,nation,2020-12-15,85_89,451,2474,279.4
E92000001,England,nation,2020-12-15,90+,413,2294,440.3
E92000001,England,nation,2020-12-15,unassigned,28,207,
E92000001,England,nation,2020-12-14,00_04,694,3240,100.0
E92000001,England,nation,2020-12-14,00_59,25083,114842,267.8
E92000001,England,nation,2020-12-14,05_09,1094,5101,144.1
E92000001,England,nation,2020-12-14,10_14,2207,9959,289.9
E92000001,England,nation,2020-12-14,15_19,2090,9870,316.8
E92000001,England,nation,2020-12-14,20_24,2162,9972,287.2
E92000001,England,nation,2020-12-14,25_29,2602,11694,310.1
E92000001,England,nation,2020-12-14,30_34,2628,11998,313.7
E92000001,England,nation,2020-12-14,35_39,2522,11945,319.5
E92000001,England,nation,2020-12-14,40_44,2457,11586,333.3
E92000001,England,nation,2020-12-14,45_49,2460,10999,302.3
E92000001,England,nation,2020-12-14,50_54,2320,10176,262.6
E92000001,England,nation,2020-12-14,55_59,1847,8302,220.7
E92000001,England,nation,2020-12-14,60+,4393,21148,154.8
E92000001,England,nation,2020-12-14,60_64,1254,5679,177.6
E92000001,England,nation,2020-12-14,65_69,685,3326,119.5
E92000001,England,nation,2020-12-14,70_74,555,2745,97.5
E92000001,England,nation,2020-12-14,75_79,464,2333,116.1
E92000001,England,nation,2020-12-14,80_84,479,2438,168.2
E92000001,England,nation,2020-12-14,85_89,473,2390,270.0
E92000001,England,nation,2020-12-14,90+,483,2237,429.3
E92000001,England,nation,2020-12-14,unassigned,38,233,
E92000001,England,nation,2020-12-13,00_04,452,2933,90.5
E92000001,England,nation,2020-12-13,00_59,15427,104216,243.0
E92000001,England,nation,2020-12-13,05_09,674,4688,132.4
E92000001,England,nation,2020-12-13,10_14,1366,9019,262.5
E92000001,England,nation,2020-12-13,15_19,1352,9113,292.5
E92000001,England,nation,2020-12-13,20_24,1274,8990,258.9
E92000001,England,nation,2020-12-13,25_29,1550,10423,276.4
E92000001,England,nation,2020-12-13,30_34,1610,10811,282.7
E92000001,England,nation,2020-12-13,35_39,1638,10914,292.0
E92000001,England,nation,2020-12-13,40_44,1571,10584,304.5
E92000001,England,nation,2020-12-13,45_49,1509,10003,274.9
E92000001,England,nation,2020-12-13,50_54,1369,9140,235.8
E92000001,England,nation,2020-12-13,55_59,1062,7598,202.0
E92000001,England,nation,2020-12-13,60+,2690,19671,144.0
E92000001,England,nation,2020-12-13,60_64,719,5208,162.9
E92000001,England,nation,2020-12-13,65_69,459,3070,110.3
E92000001,England,nation,2020-12-13,70_74,385,2511,89.2
E92000001,England,nation,2020-12-13,75_79,304,2208,109.9
E92000001,England,nation,2020-12-13,80_84,313,2330,160.8
E92000001,England,nation,2020-12-13,85_89,267,2234,252.3
E92000001,England,nation,2020-12-13,90+,243,2110,404.9
E92000001,England,nation,2020-12-13,unassigned,14,215,
E92000001,England,nation,2020-12-12,00_04,383,2744,84.7
E92000001,England,nation,2020-12-12,00_59,13654,97847,228.1
E92000001,England,nation,2020-12-12,05_09,599,4395,124.2
E92000001,England,nation,2020-12-12,10_14,1158,8439,245.6
E92000001,England,nation,2020-12-12,15_19,1187,8560,274.7
E92000001,England,nation,2020-12-12,20_24,1176,8426,242.6
E92000001,England,nation,2020-12-12,25_29,1324,9720,257.7
E92000001,England,nation,2020-12-12,30_34,1450,10167,265.8
E92000001,England,nation,2020-12-12,35_39,1428,10252,274.2
E92000001,England,nation,2020-12-12,40_44,1397,9945,286.1
E92000001,England,nation,2020-12-12,45_49,1357,9435,259.3
E92000001,England,nation,2020-12-12,50_54,1213,8574,221.2
E92000001,England,nation,2020-12-12,55_59,982,7190,191.1
E92000001,England,nation,2020-12-12,60+,2359,18782,137.5
E92000001,England,nation,2020-12-12,60_64,682,4950,154.8
E92000001,England,nation,2020-12-12,65_69,386,2910,104.5
E92000001,England,nation,2020-12-12,70_74,301,2371,84.3
E92000001,England,nation,2020-12-12,75_79,290,2105,104.7
E92000001,England,nation,2020-12-12,80_84,243,2227,153.7
E92000001,England,nation,2020-12-12,85_89,256,2167,244.8
E92000001,England,nation,2020-12-12,90+,201,2052,393.8
E92000001,England,nation,2020-12-12,unassigned,18,212,
E92000001,England,nation,2020-12-11,00_04,477,2593,80.0
E92000001,England,nation,2020-12-11,00_59,16600,92664,216.1
E92000001,England,nation,2020-12-11,05_09,761,4166,117.7
E92000001,England,nation,2020-12-11,10_14,1414,8002,232.9
E92000001,England,nation,2020-12-11,15_19,1485,8112,260.3
E92000001,England,nation,2020-12-11,20_24,1371,7966,229.4
E92000001,England,nation,2020-12-11,25_29,1602,9244,245.1
E92000001,England,nation,2020-12-11,30_34,1751,9627,251.7
E92000001,England,nation,2020-12-11,35_39,1798,9663,258.5
E92000001,England,nation,2020-12-11,40_44,1631,9423,271.1
E92000001,England,nation,2020-12-11,45_49,1583,8893,244.4
E92000001,England,nation,2020-12-11,50_54,1503,8128,209.7
E92000001,England,nation,2020-12-11,55_59,1224,6847,182.0
E92000001,England,nation,2020-12-11,60+,3222,18077,132.3
E92000001,England,nation,2020-12-11,60_64,831,4708,147.3
E92000001,England,nation,2020-12-11,65_69,527,2772,99.6
E92000001,England,nation,2020-12-11,70_74,435,2309,82.1
E92000001,England,nation,2020-12-11,75_79,353,2022,100.6
E92000001,England,nation,2020-12-11,80_84,383,2187,150.9
E92000001,England,nation,2020-12-11,85_89,356,2078,234.7
E92000001,England,nation,2020-12-11,90+,337,2001,384.0
E92000001,England,nation,2020-12-11,unassigned,42,213,
E92000001,England,nation,2020-12-10,00_04,446,2397,74.0
E92000001,England,nation,2020-12-10,00_59,15680,86584,201.9
E92000001,England,nation,2020-12-10,05_09,708,3948,111.5
E92000001,England,nation,2020-12-10,10_14,1278,7615,221.7
E92000001,England,nation,2020-12-10,15_19,1359,7569,242.9
E92000001,England,nation,2020-12-10,20_24,1411,7454,214.7
E92000001,England,nation,2020-12-10,25_29,1646,8609,228.3
E92000001,England,nation,2020-12-10,30_34,1614,8932,233.5
E92000001,England,nation,2020-12-10,35_39,1628,8913,238.4
E92000001,England,nation,2020-12-10,40_44,1681,8812,253.5
E92000001,England,nation,2020-12-10,45_49,1508,8323,228.7
E92000001,England,nation,2020-12-10,50_54,1314,7652,197.5
E92000001,England,nation,2020-12-10,55_59,1087,6360,169.1
E92000001,England,nation,2020-12-10,60+,2828,17183,125.8
E92000001,England,nation,2020-12-10,60_64,742,4422,138.3
E92000001,England,nation,2020-12-10,65_69,422,2605,93.6
E92000001,England,nation,2020-12-10,70_74,366,2169,77.1
E92000001,England,nation,2020-12-10,75_79,308,1956,97.3
E92000001,England,nation,2020-12-10,80_84,344,2083,143.7
E92000001,England,nation,2020-12-10,85_89,338,1997,225.6
E92000001,England,nation,2020-12-10,90+,308,1951,374.4
E92000001,England,nation,2020-12-10,unassigned,38,206,
E92000001,England,nation,2020-12-09,00_04,393,2259,69.7
E92000001,England,nation,2020-12-09,00_59,14625,81220,189.4
E92000001,England,nation,2020-12-09,05_09,635,3749,105.9
E92000001,England,nation,2020-12-09,10_14,1311,7276,211.8
E92000001,England,nation,2020-12-09,15_19,1246,7075,227.1
E92000001,England,nation,2020-12-09,20_24,1392,6925,199.4
E92000001,England,nation,2020-12-09,25_29,1548,8000,212.1
E92000001,England,nation,2020-12-09,30_34,1506,8319,217.5
E92000001,England,nation,2020-12-09,35_39,1499,8404,224.8
E92000001,England,nation,2020-12-09,40_44,1416,8215,236.3
E92000001,England,nation,2020-12-09,45_49,1330,7821,214.9
E92000001,England,nation,2020-12-09,50_54,1256,7180,185.3
E92000001,England,nation,2020-12-09,55_59,1093,5997,159.4
E92000001,England,nation,2020-12-09,60+,2807,16547,121.1
E92000001,England,nation,2020-12-09,60_64,772,4229,132.3
E92000001,England,nation,2020-12-09,65_69,402,2512,90.2
E92000001,England,nation,2020-12-09,70_74,356,2096,74.5
E92000001,England,nation,2020-12-09,75_79,305,1913,95.2
E92000001,England,nation,2020-12-09,80_84,330,1994,137.6
E92000001,England,nation,2020-12-09,85_89,333,1915,216.3
E92000001,England,nation,2020-12-09,90+,309,1888,362.3
E92000001,England,nation,2020-12-09,unassigned,29,187,
E92000001,England,nation,2020-12-08,00_04,395,2189,67.6
E92000001,England,nation,2020-12-08,00_59,13773,77639,181.0
E92000001,England,nation,2020-12-08,05_09,630,3645,103.0
E92000001,England,nation,2020-12-08,10_14,1225,6876,200.1
E92000001,England,nation,2020-12-08,15_19,1151,6777,217.5
E92000001,England,nation,2020-12-08,20_24,1186,6476,186.5
E92000001,England,nation,2020-12-08,25_29,1422,7534,199.8
E92000001,England,nation,2020-12-08,30_34,1439,7922,207.1
E92000001,England,nation,2020-12-08,35_39,1432,8039,215.0
E92000001,England,nation,2020-12-08,40_44,1433,7958,228.9
E92000001,England,nation,2020-12-08,45_49,1252,7567,208.0
E92000001,England,nation,2020-12-08,50_54,1201,6916,178.5
E92000001,England,nation,2020-12-08,55_59,1007,5740,152.6
E92000001,England,nation,2020-12-08,60+,2849,16125,118.0
E92000001,England,nation,2020-12-08,60_64,679,4088,127.9
E92000001,England,nation,2020-12-08,65_69,445,2475,88.9
E92000001,England,nation,2020-12-08,70_74,347,2042,72.6
E92000001,England,nation,2020-12-08,75_79,309,1856,92.3
E92000001,England,nation,2020-12-08,80_84,346,1936,133.6
E92000001,England,nation,2020-12-08,85_89,367,1887,213.1
E92000001,England,nation,2020-12-08,90+,356,1841,353.3
E92000001,England,nation,2020-12-08,unassigned,54,193,
E92000001,England,nation,2020-12-07,00_04,387,2105,65.0
E92000001,England,nation,2020-12-07,00_59,14457,74790,174.4
E92000001,England,nation,2020-12-07,05_09,681,3519,99.4
E92000001,England,nation,2020-12-07,10_14,1267,6630,193.0
E92000001,England,nation,2020-12-07,15_19,1333,6641,213.1
E92000001,England,nation,2020-12-07,20_24,1180,6198,178.5
E92000001,England,nation,2020-12-07,25_29,1331,7139,189.3
E92000001,England,nation,2020-12-07,30_34,1441,7637,199.7
E92000001,England,nation,2020-12-07,35_39,1491,7694,205.8
E92000001,England,nation,2020-12-07,40_44,1455,7570,217.8
E92000001,England,nation,2020-12-07,45_49,1464,7359,202.2
E92000001,England,nation,2020-12-07,50_54,1284,6761,174.5
E92000001,England,nation,2020-12-07,55_59,1143,5537,147.2
E92000001,England,nation,2020-12-07,60+,2916,15837,115.9
E92000001,England,nation,2020-12-07,60_64,783,3993,124.9
E92000001,England,nation,2020-12-07,65_69,429,2373,85.2
E92000001,England,nation,2020-12-07,70_74,321,2019,71.7
E92000001,England,nation,2020-12-07,75_79,339,1818,90.4
E92000001,England,nation,2020-12-07,80_84,371,1914,132.1
E92000001,England,nation,2020-12-07,85_89,317,1857,209.7
E92000001,England,nation,2020-12-07,90+,356,1863,357.5
E92000001,England,nation,2020-12-07,unassigned,20,171,
E92000001,England,nation,2020-12-06,00_04,263,2032,62.7
E92000001,England,nation,2020-12-06,00_59,9058,72508,169.1
E92000001,England,nation,2020-12-06,05_09,381,3409,96.3
E92000001,England,nation,2020-12-06,10_14,786,6519,189.7
E92000001,England,nation,2020-12-06,15_19,799,6340,203.5
E92000001,England,nation,2020-12-06,20_24,710,5960,171.6
E92000001,England,nation,2020-12-06,25_29,847,7026,186.3
E92000001,England,nation,2020-12-06,30_34,966,7426,194.2
E92000001,England,nation,2020-12-06,35_39,976,7415,198.4
E92000001,England,nation,2020-12-06,40_44,932,7308,210.2
E92000001,England,nation,2020-12-06,45_49,941,7120,195.7
E92000001,England,nation,2020-12-06,50_54,803,6647,171.5
E92000001,England,nation,2020-12-06,55_59,654,5306,141.1
E92000001,England,nation,2020-12-06,60+,1801,15749,115.3
E92000001,England,nation,2020-12-06,60_64,461,3887,121.6
E92000001,England,nation,2020-12-06,65_69,299,2338,84.0
E92000001,England,nation,2020-12-06,70_74,245,2042,72.6
E92000001,England,nation,2020-12-06,75_79,201,1829,91.0
E92000001,England,nation,2020-12-06,80_84,210,1886,130.1
E92000001,England,nation,2020-12-06,85_89,200,1877,212.0
E92000001,England,nation,2020-12-06,90+,185,1890,362.7
E92000001,England,nation,2020-12-06,unassigned,11,179,
E92000001,England,nation,2020-12-05,00_04,232,1998,61.7
E92000001,England,nation,2020-12-05,00_59,8471,70855,165.2
E92000001,England,nation,2020-12-05,05_09,370,3351,94.7
E92000001,England,nation,2020-12-05,10_14,721,6332,184.3
E92000001,England,nation,2020-12-05,15_19,739,6147,197.3
E92000001,England,nation,2020-12-05,20_24,716,5870,169.0
E92000001,England,nation,2020-12-05,25_29,848,6889,182.7
E92000001,England,nation,2020-12-05,30_34,910,7203,188.3
E92000001,England,nation,2020-12-05,35_39,839,7209,192.8
E92000001,England,nation,2020-12-05,40_44,875,7136,205.3
E92000001,England,nation,2020-12-05,45_49,815,6956,191.2
E92000001,England,nation,2020-12-05,50_54,767,6565,169.4
E92000001,England,nation,2020-12-05,55_59,639,5199,138.2
E92000001,England,nation,2020-12-05,60+,1654,15427,112.9
E92000001,England,nation,2020-12-05,60_64,440,3791,118.6
E92000001,England,nation,2020-12-05,65_69,248,2268,81.5
E92000001,England,nation,2020-12-05,70_74,239,1977,70.3
E92000001,England,nation,2020-12-05,75_79,207,1805,89.8
E92000001,England,nation,2020-12-05,80_84,203,1865,128.7
E92000001,England,nation,2020-12-05,85_89,167,1855,209.5
E92000001,England,nation,2020-12-05,90+,150,1866,358.1
E92000001,England,nation,2020-12-05,unassigned,19,193,
E92000001,England,nation,2020-12-04,00_04,281,1976,61.0
E92000001,England,nation,2020-12-04,00_59,10520,70055,163.3
E92000001,England,nation,2020-12-04,05_09,543,3296,93.1
E92000001,England,nation,2020-12-04,10_14,1027,6271,182.5
E92000001,England,nation,2020-12-04,15_19,942,6058,194.4
E92000001,England,nation,2020-12-04,20_24,859,5796,166.9
E92000001,England,nation,2020-12-04,25_29,967,6802,180.4
E92000001,England,nation,2020-12-04,30_34,1056,7110,185.9
E92000001,England,nation,2020-12-04,35_39,1048,7145,191.1
E92000001,England,nation,2020-12-04,40_44,1020,7026,202.1
E92000001,England,nation,2020-12-04,45_49,1013,6887,189.3
E92000001,England,nation,2020-12-04,50_54,1027,6526,168.4
E92000001,England,nation,2020-12-04,55_59,737,5162,137.2
E92000001,England,nation,2020-12-04,60+,2328,15284,111.9
E92000001,England,nation,2020-12-04,60_64,545,3758,117.6
E92000001,England,nation,2020-12-04,65_69,360,2264,81.3
E92000001,England,nation,2020-12-04,70_74,295,1923,68.3
E92000001,England,nation,2020-12-04,75_79,287,1782,88.7
E92000001,England,nation,2020-12-04,80_84,279,1837,126.8
E92000001,England,nation,2020-12-04,85_89,275,1851,209.1
E92000001,England,nation,2020-12-04,90+,287,1869,358.7
